BouncedAt,UserName,TimeStamp,DeviceID,Flavor,CheckIn,NumOfPeople,CityName,CityId,NumofRooms,CheckOut
0,cassandraryan@yahoo.com,2021-02-26 07:04:12,5157616,Android,2021-06-04,6,Dotyville,5cb18652-9bef-4fec-aba9-ebe1ce153134,5,2021-06-30
1,mitchelljoseph@gmail.com,2020-09-05 14:02:46,6503636,IOS,2021-06-30,6,Rocky Ridge,1ce9ddfc-c8c2-4469-a83c-9833ba802f31,6,2021-07-18
1,stonebrian@hotmail.com,2021-02-08 18:13:22,2394484,IOS,2021-07-05,4,King Cove,b9530fae-f29e-45c5-a3af-0e3c1ba6bdf2,4,2021-07-07
1,teresaholt@hotmail.com,2021-02-03 17:37:23,7840439,Android,2021-06-23,3,Zellwood,d44c021d-89b9-4d67-8d2c-1ea431c0d9e6,2,2021-06-25
1,avalencia@mcdaniel.com,2021-01-31 14:41:51,2673168,IOS,2021-06-06,5,Flower Hill,f8a7a7db-ba92-4c3f-b78b-1aed36614071,3,2021-06-29
1,lisawilson@miller.biz,2020-09-19 17:42:13,2743770,IOS,2021-07-03,6,River Bend,e238c962-aa17-4a82-a3f8-1aa8ffd90f88,4,2021-07-16
1,weisspaul@boyd.com,2021-01-30 16:30:32,5094343,IOS,2021-07-13,5,Rodessa,622cab0c-da34-4481-8e3f-055ec1332e77,4,2021-07-20
1,kelly27@yahoo.com,2020-08-07 22:01:50,8555985,Android,2021-08-04,3,Hindsboro,af886eaa-5438-4ccc-9caa-e5e85679d71d,3,2021-08-09
1,jennifermiller@brooks-white.com,2021-01-06 01:37:15,1094051,Android,2021-08-14,9,Novelty,65990410-2359-4449-8e2e-88e743b62518,8,2021-08-26
0,carrie80@hernandez.com,2020-08-01 14:18:35,2082473,IOS,2021-05-31,1,Sharonville,405413d7-2a6f-441a-a3e2-136540ae8d88,1,2021-06-10
0,mirandabarajas@hotmail.com,2021-04-25 21:21:05,4775627,IOS,2021-08-06,9,Courtney,fac68efe-7389-4cea-9a01-4ab40e22f31a,9,2021-08-10
1,benjaminwaters@watson.net,2020-07-06 14:55:32,5711891,IOS,2021-05-27,2,Nora Springs,d9b6ca14-445b-48c5-9fcf-69c4b220257a,2,2021-05-31
1,rwest@jarvis.biz,2020-10-22 12:09:59,5601004,IOS,2021-06-22,7,Copperfield,25ba5cdb-b521-43e8-a283-eb058ab174b8,4,2021-07-05
1,amber91@gilmore.org,2020-10-09 10:56:23,3701044,Android,2021-07-04,7,Delphos,8466dbca-eaa7-489c-9ea2-c259945c4fed,4,2021-07-16
0,imartin@curtis.org,2021-04-19 06:39:21,8912440,Android,2021-07-01,4,Camden-on-Gauley,078d2d69-4da4-4790-8502-6f90490d968b,4,2021-07-03
1,leslieharris@park.com,2021-01-07 23:03:21,6549927,IOS,2021-06-24,6,Hurley,b30b4913-81ce-4872-861d-8e8b5109320c,3,2021-06-29
0,victoriarichmond@yahoo.com,2020-09-29 09:32:46,7706438,Android,2021-07-10,6,Stony Ridge,abe139a1-0fe1-4959-8b71-dc9644b4a641,3,2021-07-29
1,torresalexa@french.com,2020-08-10 14:25:19,2314410,IOS,2021-08-31,6,Juniper,937a3b9b-ad9c-4030-bc43-7d98c1dbc0e8,3,2021-09-14
0,eadams@yahoo.com,2021-01-06 21:25:59,6707769,Android,2021-08-17,7,Sabana Grande,bd919d9a-f711-441f-b87f-2c92146b0b6e,5,2021-09-13
0,ccruz@king.com,2021-01-17 22:11:44,1002156,Android,2021-08-07,7,Coalfield,13d1a4a9-887b-4ac8-bc65-3ef1fab18270,4,2021-08-22
1,murraycharles@yahoo.com,2020-06-05 00:29:01,1841830,Android,2021-07-10,6,Hanksville,e845c4f3-703d-4c39-a0da-02dde176077c,4,2021-08-01
0,garciamichael@brown.com,2020-12-24 19:04:35,9374459,Android,2021-05-05,6,Raleigh Hills,907de0d4-3940-4091-b324-654c26979393,5,2021-05-24
0,pricechristopher@duffy-powers.com,2021-01-20 03:09:37,1131412,Android,2021-06-15,1,South Deerfield,271abb35-8b27-4fb8-bcd8-b8f42a7dbe87,1,2021-06-29
1,hparsons@yates-francis.info,2021-01-08 10:33:09,6921086,Android,2021-08-25,3,Starks,555a96b8-a5d5-4104-8924-74632f9bc2cc,3,2021-09-09
0,brivera@hawkins.com,2021-04-05 04:29:13,9089319,IOS,2021-07-13,5,Carytown,2e79c233-b521-4ec5-90fc-841d5cde4213,4,2021-08-08
0,pstevens@wilson.com,2020-07-27 07:37:26,1689513,Android,2021-07-15,8,Stone Park,3a38e839-252f-4a5c-81df-f6e9ec52d90d,8,2021-07-18
0,rhonda74@andrews.biz,2020-10-21 22:16:47,4370156,Android,2021-06-01,2,Homer Glen,0729bceb-affd-4da1-bfff-615e7e2cc1d4,1,2021-06-18
0,paullauren@perry.org,2020-11-02 00:21:55,7225579,Android,2021-08-24,1,Bumpus Mills,843e6106-78fd-46f7-bdea-97064d7f3ab7,1,2021-09-10
0,xhenson@gmail.com,2020-11-28 20:41:53,7815326,IOS,2021-08-09,1,Dotyville,5cb18652-9bef-4fec-aba9-ebe1ce153134,1,2021-08-30
0,evanstraci@deleon.com,2021-01-20 21:40:12,1282653,Android,2021-06-28,5,Cuyahoga Falls,20388b95-3f34-464b-b9f4-d22dc7296247,5,2021-07-10
0,uthomas@mccarty.com,2020-09-04 06:30:51,8094965,Android,2021-05-12,3,Bent Creek,3520d44b-ecdc-4a34-b072-e4d9d368930e,3,2021-05-29
1,michelle23@cruz.com,2020-06-18 22:13:36,8478520,IOS,2021-05-08,6,Fallis,4e7626cf-99cb-477c-b187-864464c34f68,3,2021-06-04
0,smithteresa@hotmail.com,2020-05-12 09:38:16,1733774,Android,2021-05-06,8,Snoqualmie Falls,0c8e15d8-d50d-4f01-9932-c6dc6b0a81c9,6,2021-05-08
0,martineztheresa@hotmail.com,2020-10-23 10:18:55,5586683,IOS,2021-05-23,7,Visalia,6eb95ba3-7dfa-4ac6-b0a4-88dc3bba34d2,5,2021-05-24
0,garyaustin@hotmail.com,2021-02-14 06:29:58,7177114,Android,2021-05-07,7,Elysburg,1ef385a1-227d-4f11-8449-8ca48452f1c8,6,2021-05-25
0,abowman@martinez-gonzales.com,2020-09-05 09:51:10,9720784,Android,2021-08-10,8,Orchid,3e5d11e7-739f-41d0-869b-0e0a5b3ee05c,6,2021-08-29
1,kentjessica@yahoo.com,2021-02-25 01:15:19,8050517,Android,2021-05-04,7,Rosette,c9b762b3-d9a7-493e-a495-c303e50ad090,4,2021-05-18
0,michaelschultz@hotmail.com,2020-08-17 17:34:33,7740542,IOS,2021-07-03,2,Parmelee,6b5da5d1-bda6-4262-a32f-d06597c88a6d,2,2021-07-28
1,smithevan@mcdowell-miller.com,2020-10-19 02:58:56,3741075,IOS,2021-07-01,1,Grays,3f4a1e94-9e4e-4ee0-adff-a6d37ff647bb,1,2021-07-17
0,xhodge@adams-butler.com,2020-11-14 11:46:56,1098424,Android,2021-05-05,1,Wiley Ford,803ce913-1c0f-46a9-b120-90ccbf0248df,1,2021-05-31
1,mirandabrandon@yahoo.com,2020-11-03 05:10:20,4678550,IOS,2021-08-21,5,Fort Washakie,0ea6eba9-9172-4acf-813e-4ddd62440551,5,2021-09-10
1,lisa08@barr.com,2020-10-31 17:05:53,7160859,Android,2021-08-15,7,Foreman,89b3ee49-3ade-42d5-9bdf-08f41678658c,4,2021-08-20
1,mahoneytiffany@pittman.com,2020-12-02 22:39:46,2511019,Android,2021-05-22,2,McMechen,c6dccf7b-0a4e-476d-8353-41ea9a7f5ef8,1,2021-06-03
1,sheri55@hotmail.com,2021-02-10 00:01:06,8467413,IOS,2021-07-05,6,Gila,6e0715d8-3c16-4493-b221-d4efb1e651e7,4,2021-07-07
0,smithabigail@downs-young.com,2021-04-11 11:25:44,4371107,IOS,2021-06-03,8,Niskayuna,c7851919-f212-432a-981f-a342c40503df,4,2021-06-18
1,allisonthomas@lester.com,2021-02-14 17:28:16,7582295,Android,2021-05-27,1,Roxbury,ead171d9-5e85-46fd-94d2-9a8eea69a8d7,1,2021-06-14
0,abigail90@dyer.com,2020-05-21 15:05:58,1126119,Android,2021-07-16,9,Corinna,9150e256-1a46-4eaa-a521-8186e7ef4256,8,2021-07-19
1,adean@cabrera-phillips.com,2020-06-08 15:24:15,1234040,Android,2021-08-03,5,Forest Glade,72206e91-60b6-4bd9-9922-19593a0df4d0,3,2021-08-07
1,jennifer52@harmon.com,2021-03-13 08:09:49,2455338,IOS,2021-06-19,6,Arlee,a9e7ff5b-0006-4378-8636-4a1af56071bb,6,2021-06-25
0,ccurtis@mitchell.com,2021-03-17 12:16:43,6338126,Android,2021-05-28,2,Lead Hill,b309aaca-48d7-4733-a248-746b56fbe483,2,2021-06-05
0,lindsey62@gmail.com,2020-12-27 15:12:58,5730888,Android,2021-08-11,2,Smith Creek,09b5b3a4-bf23-4160-a44a-3efccb67c764,1,2021-09-04
0,sherrideleon@gmail.com,2020-06-18 03:36:27,8179688,Android,2021-05-29,6,Campbell Station,fb500f62-6c85-4df7-a4cf-75854d9e3e6b,4,2021-06-05
0,stevencook@gmail.com,2021-03-25 22:42:01,7343245,IOS,2021-06-15,2,Ackworth,430151ad-9e77-4f97-9233-3f53126eb420,1,2021-06-28
0,patelalexandra@gmail.com,2021-04-25 06:32:16,7326603,IOS,2021-06-02,6,Tysons Corner,8f84ed43-51d6-4daf-a510-da088b32690c,5,2021-06-20
1,mariavaldez@chandler-mcclure.com,2021-02-13 22:20:41,6007771,Android,2021-06-20,4,Linby,7421691b-f21a-4203-b0e0-ed94cc199001,2,2021-07-04
1,montoyagregory@payne.info,2020-11-27 13:59:24,7705914,Android,2021-08-08,3,Pine Mountain Valley,f3c892f3-4f0e-47ef-8c9c-7efe75e8b155,2,2021-09-01
1,uvasquez@joseph.com,2020-05-26 07:53:34,5138426,Android,2021-07-11,6,Cass,e081f6b7-0bd4-46d8-a7bf-4f719a9f57f7,3,2021-07-20
1,robersonalexandra@gmail.com,2020-07-22 16:59:13,4037642,IOS,2021-08-21,1,Purdon,7d8930b8-ff23-46d4-ab8f-7b5e6db7248d,1,2021-09-02
0,hernandezkaren@bond-smith.com,2021-02-07 20:14:19,5486964,Android,2021-08-21,1,Rice Lake,7dec949c-1760-49d9-9bab-de5b3990a4d8,1,2021-09-05
0,yangemily@dickerson.com,2020-12-09 14:44:08,1894985,IOS,2021-07-31,7,Woodlake,94b4e38d-a8d6-4ed4-ab44-6cf2b687a85e,7,2021-08-06
0,rodriguezmeagan@gmail.com,2020-10-09 05:54:35,6810836,IOS,2021-07-17,5,Iowa Park,fd52acd6-a683-404d-aa72-576fd14aba45,4,2021-08-12
0,dawsonbrenda@gmail.com,2020-11-04 08:20:40,6224755,IOS,2021-05-10,9,Keyes,929d12ba-18da-4235-b716-bfb7c2c8f7b6,6,2021-06-01
0,jacksontravis@moyer.com,2021-03-07 06:15:01,4190079,IOS,2021-05-27,5,Burien,5d59f10b-4454-4fa7-acfc-3d37b9cd43fe,3,2021-06-21
1,melaniefigueroa@zamora.com,2020-06-18 11:04:16,6743004,Android,2021-08-04,5,Kent City,1b81b455-ec44-499f-86a5-d51ec7495960,5,2021-08-07
0,egross@graham-johnson.com,2020-07-10 15:58:40,8077051,Android,2021-06-10,1,Fruita,07c46144-3a1e-435f-80e8-8fc10b9fedb5,1,2021-07-06
0,yboyer@hotmail.com,2020-07-14 23:32:55,4891856,Android,2021-06-04,9,Clay Village,9573bf46-3016-4008-9604-16dc1227baf6,5,2021-06-17
1,webbryan@rodriguez.com,2020-08-28 19:55:00,2394852,IOS,2021-07-29,1,Destin,a13c426e-cfbe-4c1d-a476-99e9feff6c0d,1,2021-08-22
0,rogersrichard@perkins.com,2020-12-28 02:31:36,9161736,Android,2021-05-05,5,Suring,12dea8ff-9434-4885-a724-e2b31092e25e,3,2021-05-16
0,sabrinadaniel@marshall.info,2020-05-06 14:47:37,2377120,IOS,2021-07-20,9,Sun City Center,d86d1fd2-19ca-49ac-a555-434d949d0dbb,6,2021-08-07
0,ujoyce@gmail.com,2020-07-12 16:35:21,8752523,Android,2021-08-16,1,White Canyon,f7cdf42b-819e-440f-8aa0-0a511d2d845c,1,2021-08-27
1,annette90@yang-oliver.com,2021-01-14 11:02:48,5068199,IOS,2021-08-02,3,South Euclid,a4521ca0-ccf9-4123-a5a6-538801ad5bd9,3,2021-08-22
0,hmurphy@yahoo.com,2020-10-22 08:37:04,7528156,Android,2021-08-09,7,Chignik Lagoon,ade99505-04eb-4f41-a88c-9d39eb387d94,4,2021-08-12
1,kennethcampos@gmail.com,2020-07-29 10:15:11,9577793,Android,2021-08-22,5,Garryowen,7cf28a23-f87e-48f1-bc1d-50c6c2e01747,5,2021-09-12
0,patrick17@hotmail.com,2020-11-27 11:20:46,8170859,IOS,2021-06-26,5,Oregon,22725c05-a6ef-4df6-a6be-6a1af25231e2,5,2021-07-22
0,hernandeznathan@wright.com,2021-02-11 13:17:34,6695736,IOS,2021-06-27,5,Bel Alton,1f9cdd95-9e9b-4469-b3e7-28647658086b,5,2021-07-12
0,bclark@mckinney.com,2020-05-28 21:53:46,9727671,IOS,2021-07-17,7,Gatewood,c2a55ec9-5217-4bce-925a-4f0bbb9d8332,4,2021-08-09
1,juarezsheryl@hotmail.com,2020-06-27 07:54:15,2263900,IOS,2021-05-24,1,Man,b4542964-6008-4127-bada-e0635ade0f1b,1,2021-06-03
1,nwalker@hotmail.com,2021-03-19 22:18:44,9136358,IOS,2021-08-01,4,Higginsport,499aad36-99ab-4e1c-8f8e-bf410f519c47,2,2021-08-06
0,bryan84@smith.com,2020-08-15 10:31:01,1055297,Android,2021-08-23,6,Pickering,faa9f05e-29bd-4639-98ed-6f59a6733138,5,2021-09-14
0,manncaroline@gmail.com,2020-07-04 14:20:59,8751514,Android,2021-06-11,6,West Wildwood,8437831f-4eca-4cae-a29f-186e25a48a2c,6,2021-07-08
0,juareztimothy@gmail.com,2020-06-11 14:08:42,8284741,IOS,2021-05-22,4,Fleischmanns,be0a6c53-db15-4fc8-bf49-a5fca33280a8,4,2021-05-27
0,vchapman@hotmail.com,2020-05-11 22:50:06,1376123,IOS,2021-07-08,7,Ferry Pass,3811a96a-aeaa-409f-b4f6-86cd9dd90293,7,2021-08-03
0,oorozco@gmail.com,2020-05-28 18:54:46,7819069,Android,2021-06-22,6,Pembine,08d0c669-c344-465b-82dc-7a4b0722ea1b,3,2021-07-02
0,michellegarcia@warren.org,2020-09-17 14:09:47,7256823,Android,2021-07-15,1,Eatons Neck,01190ad4-eb68-4c23-99fb-669100ba9bde,1,2021-07-27
0,megan08@larson.com,2020-06-05 09:31:18,2492180,Android,2021-08-13,5,Delmar,69cd1048-c157-40f8-b2b5-1704fbad35b5,4,2021-09-10
0,elizabethwilliams@hotmail.com,2021-02-09 13:14:58,4406167,Android,2021-08-09,6,Sumatra,a33deb6d-25ab-4133-9145-b4c4e1350b2a,4,2021-08-17
0,thompsonsusan@yahoo.com,2020-12-28 08:14:57,9780803,IOS,2021-08-05,1,Eastpointe,321d8559-4505-4668-a2cb-761aeae09278,1,2021-08-25
1,jaredwilson@russell.com,2020-06-12 21:06:08,3550122,Android,2021-05-15,1,Wurtland,51af8e04-0240-4441-95e7-5d9491aeb8dd,1,2021-05-20
0,mcneiladam@kirk-gutierrez.com,2020-11-11 17:24:13,7296630,Android,2021-05-11,2,South Paris,20ef841f-b2cb-4d63-9e15-c5f8e8f33caa,2,2021-05-31
1,naguirre@hurst.info,2020-08-06 03:12:43,8013236,Android,2021-08-06,5,Two Strike,194b3c23-7e54-41a8-b03f-43163e66a8e1,4,2021-08-19
0,cpruitt@howell.com,2020-08-07 18:07:40,6099937,Android,2021-05-21,5,Lime City,2839b930-0110-444d-a828-aa70695f9b2e,5,2021-06-15
0,dmorgan@yahoo.com,2021-03-21 01:15:09,1215277,IOS,2021-08-30,9,Ladysmith,b8a3f4b3-7f84-4928-bf6c-3192b1475330,8,2021-09-13
1,timothy04@gmail.com,2021-03-18 17:29:09,8911215,Android,2021-06-05,2,Chatmoss,30983c66-75f8-4417-b0e2-870752eccd48,2,2021-07-02
1,toddjuan@martin.org,2020-10-07 12:13:20,8590039,Android,2021-08-11,7,Koshkonong,81307cb9-7432-4be6-911b-be3865e230b1,7,2021-09-02
0,laura22@dickson-foster.com,2020-06-08 06:50:54,5907416,Android,2021-08-15,9,Le Grand,ca1bb1da-2e47-4f0e-a954-a434c756f64b,9,2021-09-08
1,hphelps@mejia.com,2021-03-26 03:11:05,3246231,Android,2021-07-17,9,Foard City,d3f5194a-8b14-446d-86c4-8c8540392952,8,2021-07-28
1,josephchambers@gmail.com,2020-10-05 08:16:21,4736594,IOS,2021-06-09,1,Gatewood,63ffd9e7-de1d-4ef5-907c-9a0d5568bbe7,1,2021-06-15
0,joseph27@gmail.com,2021-03-21 11:16:03,3457724,Android,2021-08-28,5,Dallesport,a3a870b2-cc5f-4625-ba3f-eb6489e05097,4,2021-09-24
0,sdaniels@hotmail.com,2021-04-01 12:29:56,1436016,Android,2021-07-26,7,Gatewood,63ffd9e7-de1d-4ef5-907c-9a0d5568bbe7,5,2021-08-13
1,bradfordanna@greer.info,2021-01-30 04:48:01,7682288,Android,2021-07-08,2,Bradleyville,4887e362-0803-4f92-b3cb-eb202bebc320,2,2021-07-11
0,melissa46@brown-wallace.net,2020-05-15 04:04:11,8523894,Android,2021-08-06,1,Fort Branch,10c044c3-e19c-42a6-8934-c83d906bf6fb,1,2021-08-28
1,carol79@guerra.com,2021-03-06 15:13:56,3794025,Android,2021-06-25,6,Earlsboro,878a2dbd-89ad-4080-8351-01facbf83fdd,5,2021-07-18
0,lallen@hawkins.com,2020-10-31 12:32:25,4440633,Android,2021-06-16,4,West Wildwood,8437831f-4eca-4cae-a29f-186e25a48a2c,2,2021-07-04
1,christymitchell@reynolds.info,2021-03-14 15:13:30,4235568,Android,2021-05-09,4,Waunakee,93380db0-7ac0-4831-b8e4-7c58be640878,4,2021-05-11
0,trodriguez@novak.com,2021-04-18 13:23:11,7771789,IOS,2021-06-23,4,Hollis,5938d245-3f68-45da-8397-a248df69ea21,2,2021-07-01
0,thudson@diaz-mccoy.info,2020-12-27 13:29:10,7760449,Android,2021-05-28,5,Mars,405a3049-5b9c-4be1-b5f2-4abe8f6389aa,5,2021-06-01
1,phillipharvey@woodard.com,2021-03-09 02:38:14,2180908,Android,2021-07-08,8,Norborne,9542dd28-1c6b-4b84-98dd-b8977304f036,7,2021-07-24
0,guzmananne@brown.info,2021-04-01 05:22:08,4493355,Android,2021-07-21,3,Barberville,ec24a1ed-4b19-49dd-9e00-e6948543b74e,3,2021-08-02
1,gwoods@gonzalez-keith.com,2021-04-05 02:23:27,2817942,Android,2021-07-04,3,Pelican,e7531aae-cea9-41cf-ada6-b26b9135cf55,2,2021-07-26
0,monroealejandra@edwards.net,2020-10-07 09:10:18,1266198,Android,2021-06-05,5,Craigville,1132e725-838d-4837-ada9-1a6c8a5b6750,3,2021-06-10
1,kylejones@clark.biz,2020-07-09 04:12:28,5871356,IOS,2021-06-15,7,Denton,25ac2180-ab15-4046-89dc-67003edb388f,7,2021-06-20
1,arthur99@douglas.org,2021-01-06 16:54:07,6878974,Android,2021-05-12,6,Big Pine,4a3fa64e-aa60-44ad-bc6f-d8d2b9d42a61,3,2021-05-14
1,hollydominguez@jones.com,2020-05-21 00:23:29,5687042,Android,2021-05-21,1,Chelatna Lodge,285313f0-884a-4476-a210-aa96a8920055,1,2021-06-18
1,amyhebert@best.com,2021-01-09 23:06:39,3742728,Android,2021-05-21,2,Esparto,19635349-2bdf-4f7b-86e5-d0d005c117e7,1,2021-05-29
1,lisa23@johnson-rivers.info,2021-04-11 19:55:26,8802405,IOS,2021-06-29,9,Donovan,d4d9384a-88ce-4f0f-9c4e-cfac7e502f33,7,2021-07-27
1,robertpreston@lowe-walker.biz,2020-07-23 07:19:12,5479948,IOS,2021-05-26,5,Sallis,fb9d3540-ad53-4f80-b46e-249dc6cc3284,5,2021-06-08
0,michael20@rodriguez.com,2020-08-21 08:37:38,1958000,Android,2021-08-24,6,Wiley Ford,803ce913-1c0f-46a9-b120-90ccbf0248df,3,2021-09-21
1,mwilliams@burns.net,2021-02-17 23:29:43,8509003,IOS,2021-06-15,4,Dowagiac,4ebf2879-9db1-4f50-90f7-aaaef11736d7,4,2021-06-25
1,whaynes@hotmail.com,2021-03-26 19:55:09,4021091,Android,2021-08-25,2,Marion Junction,7750698b-87bd-4fb7-acef-77a44b721022,1,2021-09-21
1,danielle65@yahoo.com,2021-01-05 03:23:22,3455246,IOS,2021-05-20,6,Eddy,dbbd7742-860b-4e86-b702-d6814343f462,5,2021-06-05
1,jose07@hotmail.com,2020-06-14 02:44:59,5300613,IOS,2021-05-20,1,Ladysmith,b8a3f4b3-7f84-4928-bf6c-3192b1475330,1,2021-05-25
0,xwu@padilla-finley.com,2021-04-03 19:08:25,4527390,IOS,2021-06-19,6,Troy,1a0c0451-d4c4-4ac8-b17c-2b1f2294b5cc,4,2021-07-17
0,rebecca42@smith-oliver.com,2020-06-12 19:59:23,1098339,Android,2021-06-16,2,Katy,b1528cc0-dafd-41f8-a8ab-b2ef4d2d235b,1,2021-07-14
0,sbeltran@gomez.com,2020-05-19 13:40:50,5595030,IOS,2021-06-16,3,Churubusco,0e1771ac-77b5-4128-b25c-ab1ecd38693d,2,2021-07-08
1,richardrogers@bishop.net,2021-04-06 21:18:53,8159641,IOS,2021-07-12,9,McLeod,217e8b04-4f3e-46c2-9cf3-8090231cb85c,6,2021-08-04
1,ocervantes@powell.com,2020-07-25 09:36:15,3840926,IOS,2021-05-04,8,Anaconda,b8bd6b64-cbd4-4680-b4a1-6c7769fee9d1,6,2021-05-13
0,dbradford@valdez.com,2020-11-05 21:45:47,3621786,IOS,2021-06-18,2,Searingtown,d5199bcb-374c-449d-9784-53f51ab1ad31,1,2021-06-29
0,lisa06@ramirez.com,2021-03-15 19:32:47,7390848,Android,2021-08-09,8,Castle Park,a7cb3a44-acaa-4221-b220-18ad63f1b27a,6,2021-08-11
0,ysanders@gmail.com,2020-10-22 02:18:29,4530581,Android,2021-06-10,1,Country Life Acres,53666ac3-9d71-4b8a-bf0a-56a5a02e7041,1,2021-07-08
1,xmedina@yahoo.com,2021-01-13 18:59:52,5405980,Android,2021-08-30,9,Harleyville,fda2e0d9-6f57-4c8a-b68d-26699bf9c4b0,6,2021-09-26
1,robertvaldez@stanley.biz,2021-01-11 01:52:29,1047927,Android,2021-07-25,4,Maple Rapids,d423d75d-6162-43dc-9cb4-b433cb910443,2,2021-07-31
1,nguyensusan@yahoo.com,2021-01-26 12:43:45,7480700,Android,2021-08-23,1,Ailey,9e6fe241-ba27-4dc9-99c8-cbbdd6b1fa2a,1,2021-09-21
0,elliottbrittney@nelson-mason.com,2020-10-11 21:52:23,6502987,Android,2021-06-07,5,Carl,c3a49ebc-3779-45de-a6ef-27ba1daf6fff,5,2021-06-22
1,kscott@yahoo.com,2020-11-26 16:32:14,5878817,Android,2021-05-19,3,Canal Point,fc12f275-8f1d-4626-b4d1-7e30b12679fe,3,2021-06-01
1,ysmith@gmail.com,2020-09-16 15:23:17,4273771,Android,2021-08-10,7,Kiahsville,5c89fdf9-44c0-465c-8baf-bfdc8d55cee9,6,2021-09-08
1,jared52@murphy-casey.com,2020-06-28 18:00:59,6082110,IOS,2021-08-26,8,Bridgton,75fd5f91-cbb1-48b9-8476-8832d0c207c2,7,2021-09-06
1,ngarrett@gmail.com,2020-08-23 11:40:44,2236668,IOS,2021-06-27,8,Ceredo,bda5ad85-c88a-45b8-a16f-eba20687df2e,8,2021-07-11
0,bhartman@austin.com,2021-04-25 13:47:38,2330632,IOS,2021-08-09,9,Trapper Creek,29422faf-4730-4055-9ffd-06c930163a2e,5,2021-09-03
1,brianna11@livingston-jackson.com,2020-07-26 01:19:53,1858418,Android,2021-08-04,5,Castle Gate,0b5df32f-e230-4c9f-bd7c-829ca595ca64,5,2021-08-31
1,rogersmario@gmail.com,2021-03-24 17:18:56,1330242,Android,2021-07-07,4,Pembine,08d0c669-c344-465b-82dc-7a4b0722ea1b,3,2021-07-18
0,tammysanchez@ruiz-strickland.org,2020-06-07 21:58:32,7857116,Android,2021-08-04,5,Galliano,35582daf-3d67-4402-bf50-1018f367dc60,4,2021-08-26
1,fbrown@shaw.biz,2020-11-12 13:35:05,2897560,Android,2021-07-17,7,Burdett,c1c64477-44a3-46ba-95cf-ef15c194a837,4,2021-08-15
0,rmontoya@hotmail.com,2020-08-30 15:48:20,6226470,Android,2021-07-05,1,Dewey Beach,82199962-c79b-4c62-aad5-a6b869151ec6,1,2021-07-26
1,wfernandez@hotmail.com,2020-05-15 17:59:14,9871628,IOS,2021-06-17,5,Sabana Hoyos,0c869682-c911-45dc-923b-9cad93dd9fbf,3,2021-07-08
