BouncedAt,UserName,TimeStamp,DeviceID,Flavor,CheckIn,NumOfPeople,CityName,CityId,NumofRooms,CheckOut
1,daniellebarnes@gmail.com,2021-05-04,9305540,Android,2021-05-04,1,Campia,9c7bba99-3a52-4e55-b7f9-f858d4f16aae,1,2021-05-06
1,timothy29@hotmail.com,2021-05-04,8143567,Android,2021-05-04,9,Ramey,c73ed943-40a1-47c9-ad10-abb29d47e660,6,2021-05-24
1,toni22@hawkins.net,2021-05-04,3030851,Android,2021-05-04,2,Miller City,07514ae9-ebdb-4e7c-9c65-b13e8887217c,2,2021-05-27
1,walterslaura@contreras.com,2021-05-04,9242409,IOS,2021-05-04,9,Cushing,3c1e1f61-2f51-4a4d-88e3-8d30454ce216,7,2021-05-22
1,sfranklin@gmail.com,2021-05-04,1031277,Android,2021-05-04,3,Whitten,135e4de4-443d-4948-a507-d8b87f9457f1,3,2021-05-31
1,zstein@miller.com,2021-05-04,9491108,Android,2021-05-04,1,Worth,cc8aedad-d934-466a-a541-f104a0742a75,1,2021-05-12
1,dukegarrett@hotmail.com,2021-05-04,1395532,IOS,2021-05-04,6,Manuelito,30afbaa3-dcd7-4b17-a97a-07bee20d0ab4,5,2021-05-15
1,jason49@sullivan-pennington.com,2021-05-04,7962116,Android,2021-05-04,4,Gibbsboro,38caa31c-686b-45ed-8d56-05b5560e399f,3,2021-05-11
1,patriciaramirez@carroll.com,2021-05-04,6186566,Android,2021-05-04,3,Manuelito,30afbaa3-dcd7-4b17-a97a-07bee20d0ab4,3,2021-06-01
1,michaelroberts@thompson-daniel.com,2021-05-04,6847154,IOS,2021-05-04,1,Orland Hills,0c47b3e5-7895-4961-9685-66f4052aacd1,1,2021-05-08
1,nicolemunoz@yahoo.com,2021-05-04,6633200,Android,2021-05-04,2,Vaughnsville,8944fb85-6de7-4c32-8f70-769f13c9d0a0,2,2021-05-17
1,rreid@hotmail.com,2021-05-04,1497740,Android,2021-05-04,3,Georgia Southern,266d1c27-7c9e-40e4-a925-00b4f5bf4b3f,3,2021-05-06
1,woodsarah@gmail.com,2021-05-04,9347234,Android,2021-05-04,6,Callensburg,73d45a16-4e5b-4bc2-9a0e-7682e0fd0c17,3,2021-05-18
1,jkerr@thomas.biz,2021-05-04,3079892,IOS,2021-05-04,2,Basco,bd42a772-f43c-4d0f-b2cc-f1ff4e776c4d,1,2021-05-25
0,timothy29@hotmail.com,2021-05-04,6770394,Android,2021-05-04,8,Verdel,891a1ae5-d9ab-4083-a4dc-2b6fae588b2b,6,2021-05-27
1,fwright@wood.com,2021-05-04,6842839,IOS,2021-05-04,3,Stillman Valley,673499c5-1922-49cc-8ec1-a2370dc3b5c6,2,2021-05-20
1,daniellebarnes@gmail.com,2021-05-04,1053949,IOS,2021-05-04,1,Tulip,1440d712-ca8f-449a-aec9-a0c99748b051,1,2021-05-06
1,madeline38@yahoo.com,2021-05-04,3040037,Android,2021-05-04,1,Union Beach,b1d58a86-872c-4e21-8411-38879b33e463,1,2021-05-07
1,robert98@yahoo.com,2021-05-04,9358625,IOS,2021-05-04,4,East Hampton,a813dd87-206b-4179-8b43-dc601035dac3,3,2021-05-15
1,madeline38@yahoo.com,2021-05-04,9936362,IOS,2021-05-04,4,Duluth,e99c78ee-5ed4-4c5c-b137-c38db83958cd,4,2021-06-01
0,fwright@wood.com,2021-05-04,1343023,IOS,2021-05-04,5,Strong City,3b3a7e1c-c07a-4ee7-aa50-d839f97189df,4,2021-05-24
1,stanley57@hotmail.com,2021-05-04,4511671,Android,2021-05-04,7,Peconic,52aa9afa-0a0e-4e77-b740-20dd189609b1,7,2021-05-06
1,lnelson@kirk.net,2021-05-04,5382090,Android,2021-05-04,6,Falfurrias,93adc45f-8c54-4c44-97df-5b6ee8ba3d67,4,2021-05-12
1,sstewart@west.info,2021-05-04,3005858,Android,2021-05-04,3,Franklintown,dcd4fd8e-13cf-4c26-8e04-f9b1499b16f8,2,2021-05-19
1,lnelson@kirk.net,2021-05-04,4725878,Android,2021-05-04,9,Saraland,7aca179d-f47a-4d8c-a845-72d599a90607,9,2021-05-21
0,toni22@hawkins.net,2021-05-04,5712874,Android,2021-05-04,9,Star Prairie,b605d24e-51a9-4347-b821-5e93e816916e,6,2021-05-27
0,jessicadaniels@jordan.com,2021-05-04,8118533,Android,2021-05-04,6,Truxton,5893df6c-413f-456f-9577-9800ea2d62e6,3,2021-06-01
1,walterslaura@contreras.com,2021-05-04,9644022,Android,2021-05-04,2,Napakiak,03fd7dbc-3332-4148-be14-493c13068758,1,2021-05-05
1,espinozadanielle@suarez.com,2021-05-04,7764076,Android,2021-05-04,9,San Remo,1e0c0512-d445-4b82-b4fb-7dba302b46e9,6,2021-06-02
1,woodsarah@gmail.com,2021-05-04,4334786,Android,2021-05-04,5,Neillsville,29c2c372-0365-4242-97c9-8c3396778731,4,2021-05-11
1,zstein@miller.com,2021-05-04,3043368,Android,2021-05-04,6,Kennesaw,6901c218-1e90-43f4-9eaa-6b433e17db78,3,2021-05-31
0,woodsarah@gmail.com,2021-05-04,9315318,IOS,2021-05-04,3,Yantis,4446de51-7547-47e5-b434-284a29df77ef,2,2021-05-24
0,meghan04@hotmail.com,2021-05-04,9909170,IOS,2021-05-04,2,Copperhill,eba89d59-a18e-445d-9a17-2be108bbc405,2,2021-05-25
1,madeline38@yahoo.com,2021-05-04,9389538,IOS,2021-05-04,2,Smith Creek,09b5b3a4-bf23-4160-a44a-3efccb67c764,1,2021-05-20
1,michaelroberts@thompson-daniel.com,2021-05-04,3417391,Android,2021-05-04,7,Ratliff City,3eaf3e58-845f-40fa-bad2-b3c51e8cc905,4,2021-05-31
0,patriciaramirez@carroll.com,2021-05-04,3758175,IOS,2021-05-04,7,Gordon Heights,6e3be7fa-9e8b-4f1f-af3c-0ea9cffd17c6,6,2021-05-18
0,davidwright@hotmail.com,2021-05-04,1898969,Android,2021-05-04,8,Springport,19c77887-886b-4e75-b3f9-51044165d18c,6,2021-05-29
1,rherrera@gmail.com,2021-05-04,7546144,IOS,2021-05-04,9,Othello,6ffb13e8-23be-4961-913a-8a021169dcf8,8,2021-05-15
1,lauren22@hensley-odonnell.com,2021-05-04,7559520,Android,2021-05-04,2,Selfridge,6ab15f44-f7af-4bed-a452-8dce29778d70,1,2021-05-28
0,nicolemunoz@yahoo.com,2021-05-04,3343933,IOS,2021-05-04,4,Pomona Park,98b537b3-1e17-41ae-b4ab-671147707d64,3,2021-06-01
1,yjackson@gmail.com,2021-05-04,7996970,Android,2021-05-04,4,Fleischmanns,be0a6c53-db15-4fc8-bf49-a5fca33280a8,3,2021-05-31
1,sfranklin@gmail.com,2021-05-04,5285860,Android,2021-05-04,5,Locust Fork,92b84e9e-3a05-4534-b519-1b4995818f5d,4,2021-05-28
1,johnsonbarry@carey.biz,2021-05-04,9942480,Android,2021-05-04,5,Fount,c1744311-7023-40e1-8708-601e22bb5d5e,4,2021-05-13
1,lauren22@hensley-odonnell.com,2021-05-04,1612211,Android,2021-05-04,4,Douglas,7815c4af-a74b-43d7-be22-6a7239ba8ad8,3,2021-05-10
0,natasha85@gmail.com,2021-05-04,9131585,IOS,2021-05-04,2,Rosston,ff3c92c8-aa59-458d-b301-1494e1dbf4b2,2,2021-05-11
1,erika25@hartman-allen.com,2021-05-04,6418031,IOS,2021-05-04,1,Ideal,d566de7a-f8a7-4b92-8873-17a2658e8163,1,2021-05-07
1,stanley57@hotmail.com,2021-05-04,5650301,Android,2021-05-04,5,Wylliesburg,469431dd-d847-4175-b1e8-f9e401401a3b,5,2021-05-27
0,natasha85@gmail.com,2021-05-04,5610267,IOS,2021-05-04,6,Troy,1a0c0451-d4c4-4ac8-b17c-2b1f2294b5cc,4,2021-05-13
1,jennifer94@hotmail.com,2021-05-04,7367347,Android,2021-05-04,8,South Farmingdale,14cb55fe-34c2-481e-b18c-e9d82079f6a9,5,2021-05-16
1,walterslaura@contreras.com,2021-05-04,2860135,IOS,2021-05-04,5,Saint Augustine Beach,68110f99-4367-40f0-9a8e-181489170a45,5,2021-05-13
1,bwalker@conner.com,2021-05-04,5472681,Android,2021-05-04,1,Sage,c3d987b0-b38b-45b6-9bd9-67f818150f0c,1,2021-05-30
1,shanejohnson@travis.org,2021-05-04,7895656,Android,2021-05-04,9,Orovada,d865e124-daa2-43d6-b304-ce7d7e095d67,6,2021-05-07
1,michaelroberts@thompson-daniel.com,2021-05-04,5591622,Android,2021-05-04,4,Roxbury,ead171d9-5e85-46fd-94d2-9a8eea69a8d7,4,2021-05-29
1,jimmy56@hotmail.com,2021-05-04,2474787,IOS,2021-05-04,2,Philo,998606e6-860a-4ef2-a135-8ffaaa1ba30d,2,2021-05-29
0,erika25@hartman-allen.com,2021-05-04,8415864,Android,2021-05-04,5,Braden,8a6dcc3c-de27-4cec-afc7-4790d05a3286,5,2021-05-27
0,christinawilliams@fowler.com,2021-05-04,5605420,Android,2021-05-04,9,Sundown,3868f610-fd80-42a5-921a-987cae31bbf3,9,2021-05-24
1,fwright@wood.com,2021-05-04,7254730,Android,2021-05-04,7,South Floral Park,586a87e1-ae64-4fcf-b6b4-65614877e330,5,2021-05-17
1,robert98@yahoo.com,2021-05-04,4130873,IOS,2021-05-04,8,Drummond,61782ae3-716c-4147-841f-cb34098af7ca,8,2021-05-25
1,stanley57@hotmail.com,2021-05-04,2126568,Android,2021-05-04,6,Mollusk,753e6d53-90df-436c-9a17-faac7387203f,3,2021-05-05
0,michaelroberts@thompson-daniel.com,2021-05-04,5364599,IOS,2021-05-04,5,Calumet City,c05d771b-b95d-46f6-a33f-aa39b2368ab3,5,2021-05-07
0,adrian68@gmail.com,2021-05-04,9858947,IOS,2021-05-04,2,Reserve,1053c5f9-f7d2-46f2-9576-83ac5b1660ab,2,2021-05-22
0,davidwright@hotmail.com,2021-05-04,5693574,IOS,2021-05-04,8,Village Mills,38394d83-a098-49b5-aace-09434c5b57d0,6,2021-05-14
0,christinawilliams@fowler.com,2021-05-04,5011535,Android,2021-05-04,7,Greenlawn,61fcb7ef-9e03-4ea9-ae4c-3b1a18b57b5e,6,2021-05-24
1,espinozadanielle@suarez.com,2021-05-04,7759883,IOS,2021-05-04,3,Melfa,ec5373de-ed33-4a76-bb9a-b89200625f5f,3,2021-05-18
0,alex04@harris.info,2021-05-04,3038599,Android,2021-05-04,7,Modena,358983e8-126e-41c0-a3db-d946346d2bae,7,2021-05-25
1,wsimmons@hotmail.com,2021-05-04,9997767,IOS,2021-05-04,2,Oolitic,060847a8-1c94-4cc8-bc45-a8f41cc71051,2,2021-05-12
1,rherrera@gmail.com,2021-05-04,2729717,IOS,2021-05-04,3,Big Bear Lake,c1fac52a-8362-4776-aaa2-32ee39ea33df,2,2021-05-26
1,toni22@hawkins.net,2021-05-04,9353818,IOS,2021-05-04,7,Campbell Station,fb500f62-6c85-4df7-a4cf-75854d9e3e6b,6,2021-05-11
1,madeline38@yahoo.com,2021-05-04,7625942,IOS,2021-05-04,9,Fleischmanns,be0a6c53-db15-4fc8-bf49-a5fca33280a8,9,2021-05-08
1,shanejohnson@travis.org,2021-05-04,1569845,Android,2021-05-04,6,Grandview Park,2664109f-42e9-4f90-b235-da55146b83c6,4,2021-05-23
1,toni22@hawkins.net,2021-05-04,9254685,Android,2021-05-04,1,Beebe,0d37c7d8-ede1-4417-baa2-410a0aa9a81a,1,2021-05-18
0,gravessamuel@gmail.com,2021-05-04,8162531,Android,2021-05-04,5,Cholame,ff54e470-9137-4c2a-a1c3-acaec4a8926a,5,2021-06-01
0,cjennings@gmail.com,2021-05-04,6348421,Android,2021-05-04,7,Homedale,33d655d3-77c0-4ae9-b894-167ef63927cd,6,2021-05-27
1,espinozadanielle@suarez.com,2021-05-04,7922643,IOS,2021-05-04,3,Ramos,d8e9e2fa-0b3d-4da2-b24d-55c18a75509c,2,2021-05-20
1,alex04@harris.info,2021-05-04,1012712,IOS,2021-05-04,6,Sandoval,fb2c3508-1be4-4108-afee-8efd2496cc70,4,2021-05-12
0,gravessamuel@gmail.com,2021-05-04,9768272,Android,2021-05-04,2,Gatewood,c2a55ec9-5217-4bce-925a-4f0bbb9d8332,1,2021-05-15
0,vduncan@moore.com,2021-05-04,6746411,Android,2021-05-04,5,Young America,bae9aed7-f521-4968-bac4-f003bb17c215,4,2021-05-08
0,walterslaura@contreras.com,2021-05-04,2127188,IOS,2021-05-04,9,Draketown,646ab4e1-85a9-4974-b4ad-e09f519d8086,7,2021-05-09
0,rhernandez@hall.org,2021-05-04,8701625,Android,2021-05-04,9,Harbour Heights,053aeeef-e607-4926-b8b5-bddf9557e231,9,2021-05-07
1,sfranklin@gmail.com,2021-05-04,7255513,Android,2021-05-04,4,Anahola,6821f823-fb9b-4688-9b8c-c92a1e2296e1,3,2021-05-08
1,jennifer94@hotmail.com,2021-05-04,1429785,IOS,2021-05-04,6,Prairie City,03dfb533-5e35-42dc-8f5d-69abf434c6ef,6,2021-05-28
0,rherrera@gmail.com,2021-05-04,3089772,Android,2021-05-04,5,Crescent Beach,7833052b-4509-4606-8d9d-00d8f30ef06b,5,2021-05-29
1,toni22@hawkins.net,2021-05-04,6958846,Android,2021-05-04,6,Skull Valley,3a71865c-0dfa-4971-8f74-db99a13481e8,3,2021-05-23
1,madeline38@yahoo.com,2021-05-04,6201058,Android,2021-05-04,5,Conchas,84ecea3c-e342-4f27-b989-0f8e1d32ba9a,4,2021-05-27
1,walterslaura@contreras.com,2021-05-04,6024071,IOS,2021-05-04,1,Collinsburg,39a0762b-8775-40e7-beb2-8634b546e079,1,2021-05-21
0,jkerr@thomas.biz,2021-05-04,6626395,IOS,2021-05-04,9,Bushland,2f529b83-343c-4028-b9d9-5c947bebc4ea,8,2021-05-08
1,fwright@wood.com,2021-05-04,8432210,Android,2021-05-04,8,Fairport Harbor,f2951d4c-dcc2-41c8-81cb-e5ccb3aefed4,5,2021-05-31
0,sfranklin@gmail.com,2021-05-04,7398926,IOS,2021-05-04,2,Oakwood,cd23c21c-2701-4130-a3f0-99919aeaf838,1,2021-05-18
0,johnbrown@hotmail.com,2021-05-04,5397863,IOS,2021-05-04,6,Acomita Lake,ad7ef327-7fce-40a0-a389-f9019d17cc13,5,2021-05-31
1,walterslaura@contreras.com,2021-05-04,9538324,Android,2021-05-04,1,Fox Chase,3fbb038d-19ae-492e-89a6-42a1bc7ff371,1,2021-05-21
0,daniellebarnes@gmail.com,2021-05-04,4832223,Android,2021-05-04,6,White Rock,1418a0c9-937b-4644-9490-cae3af124d50,5,2021-05-29
1,michaelmccann@cook.org,2021-05-04,6372304,Android,2021-05-04,8,Hybart,33abac3e-3491-49ef-88a6-db4b8377db83,5,2021-05-11
0,patriciaramirez@carroll.com,2021-05-04,2598809,Android,2021-05-04,3,Port Richey,0f0d5caf-b36b-4dd2-afd2-f7f13c1fc92c,3,2021-05-21
1,jennifer94@hotmail.com,2021-05-04,8258827,Android,2021-05-04,7,Wolcottville,168a6080-e061-4505-81a3-3e903011a1c9,5,2021-05-29
1,bwalker@conner.com,2021-05-04,3698166,Android,2021-05-04,8,Cloverport,93bbc2b5-e7f5-4d04-902d-0c9391605fe2,8,2021-05-21
1,yjackson@gmail.com,2021-05-04,6383687,IOS,2021-05-04,1,Enola,a8fdca7a-5f27-41a7-85ac-7e610d6f0824,1,2021-05-13
0,erika25@hartman-allen.com,2021-05-04,9691945,Android,2021-05-04,2,Sturbridge,1fabd689-12d6-4ed1-8faa-acbd43d06668,1,2021-05-19
1,daniellebarnes@gmail.com,2021-05-04,2186344,Android,2021-05-04,3,Cardin,84a67504-c8f0-4c40-9a8f-5e37ffbe0621,3,2021-05-16
1,stanley57@hotmail.com,2021-05-04,8271484,IOS,2021-05-04,2,Clyde,401221d9-09be-4b7e-a5bb-de896c7e80e1,1,2021-05-28
1,jessicadaniels@jordan.com,2021-05-04,8160522,IOS,2021-05-04,2,Lafayette,e8290fbf-d0a5-482c-9771-4942e705a5f7,2,2021-05-29
1,espinozadanielle@suarez.com,2021-05-04,6063302,Android,2021-05-04,9,Greentown,6156dba9-7179-4d0c-ad4a-52b8d6036625,7,2021-05-20
1,jimmy56@hotmail.com,2021-05-04,3938171,IOS,2021-05-04,5,Los Osos,a09186f9-fc92-4a3b-8fe4-579efac91027,5,2021-05-26
1,walterslaura@contreras.com,2021-05-04,9072096,IOS,2021-05-04,9,Bethel Island,691462cd-a5cd-4d0b-9016-e7fa5819876f,8,2021-05-20
1,christinawilliams@fowler.com,2021-05-04,3117974,IOS,2021-05-04,2,Browndell,69161d15-606e-40f3-b84a-7cad6d4b891f,2,2021-05-30
1,robert98@yahoo.com,2021-05-04,6249701,Android,2021-05-04,1,Parkers Prairie,c086a039-e8ca-4afa-8e5a-549d9576561a,1,2021-05-26
1,cjennings@gmail.com,2021-05-04,3360663,Android,2021-05-04,2,Innsbrook,18bf564c-199d-44b7-b523-0f4475bfc157,1,2021-05-16
1,stanley57@hotmail.com,2021-05-04,4187369,IOS,2021-05-04,5,Lemon Grove,93d26a18-53cf-4daa-8a3f-f4c2256a188c,5,2021-05-14
1,timothy29@hotmail.com,2021-05-04,6691493,IOS,2021-05-04,5,Capitan,206aab2b-1c78-41d0-90ae-8b22e5ec54af,4,2021-05-19
1,yjackson@gmail.com,2021-05-04,4007609,Android,2021-05-04,2,Orange Cove,f5f42b94-1571-4e10-85f4-63522bf553d2,1,2021-05-14
0,sfranklin@gmail.com,2021-05-04,9154108,IOS,2021-05-04,1,Spooner,cfc40e7b-c19b-40e3-aad3-c9230fe8fab2,1,2021-05-05
1,jamesrichardson@yahoo.com,2021-05-04,9952231,Android,2021-05-04,1,Lincoln Beach,bac1d3b6-fa40-4117-a23d-598cf6ab8c80,1,2021-05-15
1,patriciaramirez@carroll.com,2021-05-04,4148944,IOS,2021-05-04,4,Tofty,c9e440b3-fe73-4699-8be0-469bd036847e,3,2021-05-16
1,lauren22@hensley-odonnell.com,2021-05-04,4316611,Android,2021-05-04,5,Walnut Shade,7c4862e8-d088-48ae-82e2-6e465abefe2f,3,2021-05-17
0,christinawilliams@fowler.com,2021-05-04,1691888,Android,2021-05-04,4,Monument,68f9b002-ae28-4ff1-825b-487d9033edcd,3,2021-05-08
1,cjennings@gmail.com,2021-05-04,5170610,Android,2021-05-04,9,Toonerville,21d8c5b3-2059-4d09-8045-e89995bf3265,8,2021-05-29
1,jessicadaniels@jordan.com,2021-05-04,4094950,Android,2021-05-04,7,Floral,3c49b9e5-bb16-420e-8a77-5235e8410296,7,2021-05-06
0,jennifer94@hotmail.com,2021-05-04,5486853,Android,2021-05-04,5,Kronenwetter,8fdc9975-c5ab-44f5-90b2-df0e8db30835,5,2021-05-09
1,davidwright@hotmail.com,2021-05-04,3695618,Android,2021-05-04,2,Wurtland,51af8e04-0240-4441-95e7-5d9491aeb8dd,1,2021-05-31
1,rherrera@gmail.com,2021-05-04,2305397,Android,2021-05-04,3,Mecosta,9a12b5ae-85b7-47d3-8b66-df0b2e7f0827,3,2021-06-02
0,stanley57@hotmail.com,2021-05-04,4396060,Android,2021-05-04,7,New Chapel Hill,9c5703a0-e62c-4db5-8f4d-4756f521d49e,4,2021-05-31
0,woodsarah@gmail.com,2021-05-04,9899989,IOS,2021-05-04,6,Throckmorton,c5613cbc-0212-4941-97be-ddc0cb0411df,3,2021-05-22
0,dukegarrett@hotmail.com,2021-05-04,7903975,IOS,2021-05-04,7,Rancocas Woods,c7119de8-9db6-472b-a73c-970badbc3bb8,5,2021-05-26
0,daniellebarnes@gmail.com,2021-05-04,3486038,Android,2021-05-04,9,Head of the Harbor,03727432-e314-482f-985b-32b6505a1d7c,7,2021-05-06
1,sstewart@west.info,2021-05-04,8928236,IOS,2021-05-04,1,Enoree,929b0677-5e8c-4a35-a3f9-e442d26428f9,1,2021-05-16
1,stanley57@hotmail.com,2021-05-04,5627515,IOS,2021-05-04,4,Cherry Fork,b93cc4cf-6920-45b7-93b5-466ddd47c16f,3,2021-05-09
