UserName,TimeStamp,CheckIn,CityName,HotelName,CityId,CheckOut,RoomNights,BookingAmount,BookingID
ericksonsamuel@gmail.com,2020-08-29 11:50:36,2021-06-06,Mingus,The Pink Sheet,e6271b0d-77d7-4427-b23b-6c56f2407d55,2021-06-19,13,2240,088a6b62-0e83-40f0-9f72-5939cc7c117e
cortezscott@anderson.org,2020-12-09 00:58:07,2021-05-25,Long Branch,The Robe Hotel,30de6663-fd66-4366-a6a3-19b6c022077e,2021-06-02,8,1574,46fa4efb-12b6-4c98-83b9-1dec9605461d
debra80@austin.com,2021-03-21 21:50:12,2021-07-05,Coburg,The Robe Hotel,d8d0e90f-118e-4def-9ea3-b3ab86f632df,2021-07-22,17,3174,e04ff40c-a414-4f1a-857c-985c6df3a238
halvarado@brooks.info,2020-05-14 17:48:02,2021-08-03,Lochloosa,Carpe Diem,8b34dc07-5ced-4a6c-aeff-a6d94396b0ac,2021-08-17,14,2568,b8c8bb84-1b58-4ad6-b6de-d7303f069d72
jennarussell@hotmail.com,2021-04-28 22:08:18,2021-05-16,Hillsville,The Robe Hotel,fad091d2-6dc0-47df-92c2-9b96b60148f6,2021-05-25,9,2253,87d7038d-c7c9-443f-8f13-95207c80731f
hcox@yahoo.com,2021-05-01 16:11:17,2021-06-20,North Beach,The Robe Hotel,ddc175fe-87c9-4c12-a652-c3113fa044b7,2021-07-03,13,1339,db6a1e35-b36e-4cd0-bddc-5bf8c9ed583c
michael66@hotmail.com,2020-09-19 08:38:46,2021-07-27,Wausaukee,Carpe Diem,b12a7f05-9695-4401-9a6d-b3718c6b821a,2021-08-13,17,3201,a712fb39-d394-4acc-bb3a-dd4a90804bd8
rodriguezeric@hotmail.com,2021-03-25 15:13:56,2021-08-05,Meadow Vale,Carpe Diem,dcbd52e0-75d8-49a8-93a1-79410d1c0ad2,2021-08-27,22,2845,4b5dad9a-c5d8-4ec3-8450-392746c3c611
byoung@hotmail.com,2020-09-19 19:52:28,2021-07-21,Malinta,Palm Woods,e82d0813-a68f-4521-9d75-d820f04822d2,2021-08-06,16,841,cf27ab86-81ba-4ed9-bbac-58fa7f1b86eb
marissalee@hotmail.com,2021-04-13 19:03:17,2021-06-23,Canutillo,Hotel City Lake,5d809c3c-8dfe-4a36-b198-120fd67e4c13,2021-07-19,26,2694,85362fad-7a4b-41e3-b3a5-7b51169250b9
ericwarner@rodriguez.com,2020-10-02 07:16:42,2021-05-11,Jefferson,Carpe Diem,9a9d2427-81e9-42b3-bcb7-3586e97de590,2021-05-14,3,1790,bd52f4d2-6ddd-4430-8196-a7f16bc2c6fb
uhammond@yahoo.com,2020-07-11 23:25:49,2021-06-19,Gilroy,Palm Woods,d3b5b553-4bef-46a6-8880-61fe120688af,2021-06-24,5,3851,875ff77f-51ba-4642-bced-cca5470adb90
roberthernandez@brady-davis.com,2020-06-16 18:01:22,2021-08-23,San Ygnacio,Carpe Diem,6f7229ed-35ca-40fe-9aca-8af17abc96d1,2021-09-15,23,2143,3baa5107-7d94-4a2c-8265-008dbb6432f9
johnsonamy@hotmail.com,2021-02-21 06:48:29,2021-06-19,Kingston Mines,The Pink Sheet,142bee8e-c547-4677-b013-8af4e19c4f12,2021-07-02,13,1553,30083f4e-2563-4888-9916-56ceb7695349
ericking@yahoo.com,2021-01-29 14:39:08,2021-06-10,Utopia,The Robe Hotel,aa3d9515-868c-4d4c-9852-13a82608627d,2021-06-14,4,2494,a462733c-9c93-4edc-8f8c-6e1725a582d8
jennarussell@hotmail.com,2020-08-08 07:09:27,2021-05-08,Fullerville,The Robe Hotel,068fb2c4-a8b9-4438-a0b3-74f74d77854c,2021-05-23,15,2392,56f954e2-b74b-4ac2-9996-29d3572ddb42
mirandacoffey@cohen-short.com,2021-03-15 05:59:25,2021-06-15,Manderfield,Hotel City Lake,4de648e3-d92f-4bb5-8ccd-452d05830fbb,2021-06-24,9,3020,06c4deca-05dd-49e3-ad4f-71e8087cf79d
hgallagher@king.net,2020-08-29 01:11:21,2021-06-19,Bremen,Carpe Diem,d64b7f1c-ed9c-4216-9c6a-8bad9adee229,2021-07-12,23,762,9bf20a67-a283-4570-bffb-37cee2ba74b6
andradenathaniel@gmail.com,2021-04-17 19:59:52,2021-08-27,Cushing,The Pink Sheet,3c1e1f61-2f51-4a4d-88e3-8d30454ce216,2021-08-28,1,426,42ac8d47-053a-4206-8959-17f4e2452c32
briancollins@gray-liu.com,2020-06-01 13:03:17,2021-05-17,Jamesville,Palm Woods,2f2b90c3-d0fa-4f7f-91d9-c4291ab9e183,2021-06-03,17,297,2b9f382f-d7cc-4d89-b1d3-df8fd1a1e24c
tanya36@yahoo.com,2021-03-29 12:52:48,2021-06-15,Glen Saint Mary,The Pink Sheet,7317e5de-3894-46b6-ba2b-7b563ba9ae8e,2021-06-17,2,3155,547022dd-9e80-4c55-8624-d8e07c9c72a6
kaylee10@gmail.com,2021-04-30 02:37:16,2021-08-16,Sink Creek,The Pink Sheet,d7df3f03-df14-470a-8376-a311a4402987,2021-08-27,11,379,423b764d-3971-45c8-9e51-f498b5b7447f
rhondajuarez@yahoo.com,2021-01-24 09:57:30,2021-06-04,Umber View Heights,Hotel City Lake,c7881c29-1bdf-4f37-82ef-a743820dd74e,2021-06-17,13,3399,ad582f9b-6581-4dea-bbfd-6c75ffacf954
jenkinsmarvin@shannon-powell.com,2020-09-29 08:17:16,2021-07-30,Ross,The Pink Sheet,bf925394-6c25-4150-b389-b469628533ab,2021-08-09,10,2159,ab27f7bf-7c40-4e9d-b577-bd53a871a24f
kimberly13@hotmail.com,2021-01-21 04:42:43,2021-06-29,Linton,The Pink Sheet,5d0913b8-3d96-4a6d-bb1b-19da88b9cb2c,2021-07-04,5,3752,ed143683-fe2d-4e25-aded-4092a8d7ee34
lferguson@hotmail.com,2020-07-28 18:15:16,2021-06-10,Schellsburg,The Robe Hotel,c1f99980-41c8-49bc-ae4b-b32f394afbc9,2021-07-01,21,407,1f8ba870-79cf-44f5-a9f9-64b1fdff99a7
greendonna@yahoo.com,2021-03-17 12:05:59,2021-06-14,Martinez,Carpe Diem,30960978-7af7-4acb-8415-da0781da23d0,2021-07-09,25,763,3a6c74c1-a3ae-4c36-879a-3d1b56819b48
ashley13@wilson.com,2020-08-10 08:12:58,2021-07-09,Seibert,Hotel City Lake,e2c7abe6-e782-4640-96ad-aa1de4100051,2021-08-01,23,1181,d26cdbb8-a824-4343-821c-30211e682e9f
roberthardin@yahoo.com,2021-01-10 07:21:10,2021-08-12,Mendota Heights,Hotel City Lake,585b3e12-6dda-491b-b611-a9b677758aa3,2021-09-04,23,2836,ac96ea03-79d7-4d5e-a562-3d9ac75a430b
patriciaedwards@gmail.com,2021-03-24 01:02:48,2021-05-10,Wiley Ford,The Pink Sheet,803ce913-1c0f-46a9-b120-90ccbf0248df,2021-05-16,6,2739,f8268c72-d326-44cf-9cdd-071b21ecfd91
traciyoung@yahoo.com,2021-04-27 11:09:40,2021-08-11,Holder,The Pink Sheet,29ca5800-92f4-4e13-b5a3-7803814a5ddd,2021-09-07,27,1499,34c9ddd9-a749-4d47-b3ae-9607e1f88766
qgross@gmail.com,2021-02-18 10:40:31,2021-05-05,Sabetha,Carpe Diem,b08b2a4a-8885-403e-a3cb-2727d9ee0037,2021-05-18,13,3706,2abaddcb-b015-4da6-b8d0-7dce52c4b3ce
aoneill@gmail.com,2021-03-27 22:17:32,2021-06-02,Ladera,Palm Woods,ce0e6fe3-7c2b-4554-a6e1-3d0d360c97ae,2021-06-08,6,3476,3c384760-8aaf-438f-ba9f-b2017e641420
mackenzie34@yahoo.com,2020-06-17 12:12:10,2021-07-21,Lumber Bridge,The Pink Sheet,fc340cd8-6cfe-4aa7-bdd6-dea86057a12d,2021-08-11,21,680,218f22d8-6072-4a38-92b8-8b598d936198
williammoran@delgado.com,2021-04-27 14:54:44,2021-06-04,Wasilla,Carpe Diem,932dcf74-2741-450c-9dcf-aed9d8a89190,2021-06-23,19,2756,8b05a848-addc-4c59-8e86-09d56ba03bb2
brittany30@adams.com,2021-04-21 04:03:40,2021-06-14,Elberon,Carpe Diem,cdde861b-d919-4f47-bcc6-2b58a0f27976,2021-07-09,25,2991,2e09e931-0b34-4adb-9ac4-2903e30c7a5a
ureeves@yahoo.com,2020-08-27 18:31:42,2021-05-21,Grand Rapids,Hotel City Lake,0d69b50f-0b65-4d80-93d4-55bd1ffd1d09,2021-05-31,10,995,447a3a8b-fc88-4e1a-9ad2-7788670338f4
swansonpamela@brooks.info,2020-08-11 13:14:01,2021-07-18,Saint Dennis,Carpe Diem,68046e4a-c9aa-48eb-a95d-2e495ac48c48,2021-08-14,27,2838,acb6b701-fe68-42f9-a74a-67e471c6809a
christineirwin@gmail.com,2021-03-02 19:01:03,2021-07-15,Custer City,The Robe Hotel,8c8ac25d-2be2-4716-bc41-b0b97412715a,2021-08-05,21,1859,29e0b231-3c4f-4fd1-ab77-c302afa11695
cortega@reyes.com,2020-10-30 03:49:03,2021-06-27,Shellman,Palm Woods,70033ce4-1d1a-4bc8-a25e-08df78886522,2021-07-15,18,3667,5daf8b5d-0443-46f1-ac2d-8e256770f849
xwilliams@salazar.com,2021-02-13 21:54:18,2021-05-15,Sweet Water,The Pink Sheet,03157716-523f-4781-ab38-456fbcd03ede,2021-05-21,6,2844,dd587f7d-ceff-4269-8c97-8bac0de41784
david63@gmail.com,2021-01-10 17:17:49,2021-06-02,Callensburg,Hotel City Lake,73d45a16-4e5b-4bc2-9a0e-7682e0fd0c17,2021-06-20,18,2277,e527019d-7de4-4317-92a7-8d235eb1463e
icain@yahoo.com,2020-05-25 18:14:41,2021-08-06,Mineral Springs,The Pink Sheet,3b360260-79c9-4be5-b877-0c5f66eb1be7,2021-08-16,10,659,c82bc01b-c4b7-45cc-b152-60967274aa6d
davisscott@gmail.com,2020-07-30 07:19:45,2021-07-09,Flowood,The Robe Hotel,4b1bc6b3-fbea-4e2c-958d-eb93f669ef12,2021-08-06,28,1812,ccfb0581-4288-4ad3-89bd-150830321c1a
donald70@hotmail.com,2020-07-29 08:00:42,2021-08-16,Statesville,Carpe Diem,c4183069-011a-481e-a0c0-16664e40c910,2021-08-25,9,2500,a08ee58b-0c07-42f0-b612-b8034a409ea0
psheppard@gmail.com,2020-05-12 00:57:55,2021-07-11,North Gates,Palm Woods,2d37362e-0e74-4ac9-a92e-5374bdf877f2,2021-07-21,10,1172,635c0301-eccd-40d6-98f0-89143d0d3d80
stewartjenna@chapman-schultz.biz,2021-04-25 11:56:58,2021-08-01,Fall River,Carpe Diem,dff7e6ee-e38c-4dcc-bd35-689ba66061ba,2021-08-27,26,813,024aa57f-b11f-4b94-93d3-1b78b50a01de
cowanedward@garcia-smith.com,2020-09-14 14:29:36,2021-07-31,Taylor,Carpe Diem,0d5cde86-8d1b-41d6-882b-6a7dc3c253cf,2021-08-07,7,562,0642a766-9629-4150-ac14-00289e218b1b
juan23@odom.com,2020-06-23 14:42:36,2021-08-08,Walnut Shade,The Pink Sheet,7c4862e8-d088-48ae-82e2-6e465abefe2f,2021-08-19,11,3934,00058c94-aac9-4da8-a8a4-ebcf03e99797
christinecox@graham.com,2021-04-12 07:49:46,2021-07-24,Tiburones,Hotel City Lake,13449411-55e8-425e-bc66-b79f0a4f88e3,2021-07-31,7,2856,c0dcddd1-8341-41d0-95bb-893467f72bda
darrylirwin@hotmail.com,2021-01-29 02:35:52,2021-08-17,Swanton,Carpe Diem,04dbd1cd-6531-4315-831c-60fa89a3b918,2021-09-10,24,701,fd648268-c094-4362-95c6-be5502e50686
lopezmark@martinez-wilson.com,2020-07-24 11:00:33,2021-08-14,Marcellus,Hotel City Lake,2e01b83a-0da8-4724-b67e-fab79ff91e46,2021-09-01,18,727,11780240-9ad1-4d63-b3b8-5e81bd537c30
alexandermiller@garcia.org,2021-01-11 22:03:41,2021-06-01,Black Fork,The Robe Hotel,6bdbc8e5-e232-4616-a416-b85450b07fee,2021-06-02,1,3245,f9ca429c-2608-4d77-8350-3c566a53895e
haynespaul@hotmail.com,2021-04-21 14:37:15,2021-07-23,Finleyville,Palm Woods,92d54d31-ef05-4b6b-95d5-aec3013147ba,2021-08-12,20,3995,ef945771-2db4-4e1c-ba02-e59d9e200ccf
juliebond@gmail.com,2021-03-03 06:34:45,2021-08-17,Costa Mesa,Palm Woods,eff86e86-f3af-4c5b-be76-65bc9d462174,2021-09-05,19,2303,520cf63d-fe43-490a-8c24-e8be05008a9c
charlene06@andersen.com,2021-04-10 01:00:27,2021-05-31,Larue,Palm Woods,2cc1e6f9-080a-41db-bb9b-0e7c481cc240,2021-06-10,10,3109,79a53cdc-16be-4810-8139-fec022dcb94a
joseph16@hotmail.com,2020-10-25 02:12:39,2021-05-16,Homedale,The Robe Hotel,33d655d3-77c0-4ae9-b894-167ef63927cd,2021-06-06,21,1660,1ff9025d-3b52-4e72-b275-c56c292ad487
bcameron@johnson.net,2020-09-13 13:31:41,2021-08-17,Arnoldsville,Palm Woods,13f09300-0aab-4a39-8869-00b327da11c8,2021-09-13,27,1039,8c0e7bae-cd4b-4859-b50a-895c76cc3df0
wrightjacob@martin.biz,2021-03-21 17:43:07,2021-05-16,De Lisle,The Pink Sheet,ceaee2d4-2498-4094-8fc9-b04a288c1600,2021-06-02,17,141,2162db42-6ad7-44b6-9dd6-071df8e26884
elizabethstewart@hotmail.com,2020-08-22 02:29:41,2021-07-16,Requa,The Robe Hotel,6c04b9fb-81a9-4923-85bc-4a00d7b7a001,2021-08-09,24,1376,99e1bbc8-f7e6-4668-a792-be23634291d6
masonmatthew@gmail.com,2020-07-31 17:31:26,2021-07-27,Wakpala,The Robe Hotel,52f643bd-61f9-4dbf-bc2a-0619641fc0b8,2021-08-10,14,3748,64181633-8215-4caa-9e9b-0a2e8a40ce49
qnelson@yahoo.com,2020-07-30 00:33:58,2021-08-29,South Paris,The Pink Sheet,20ef841f-b2cb-4d63-9e15-c5f8e8f33caa,2021-09-11,13,422,c6cf3123-ccea-4ef6-accf-6a4a5e69ea12
shopkins@gmail.com,2021-04-19 20:00:17,2021-08-25,Rowesville,Carpe Diem,33c1fd3b-8855-4066-838d-fc078581b8ca,2021-09-13,19,2774,913b0d4a-9205-4023-891a-1c7e0772902f
brittanythornton@yahoo.com,2020-08-01 22:54:55,2021-07-06,Mullan,The Pink Sheet,1b7a285b-d3cf-406d-971f-4aa062a87c2d,2021-07-15,9,3822,a9414463-4809-411f-b9b5-375d66f4605b
david99@ware.com,2020-09-26 20:43:23,2021-07-10,Lighthouse Point,Palm Woods,2efefcf1-4123-4842-a2d5-4e1d4be4e948,2021-07-13,3,1803,a4891dc5-82e5-45b1-8a9e-ec6a39273124
matthew92@yahoo.com,2020-10-15 22:22:10,2021-05-04,Twin Hills,Hotel City Lake,d7273934-9082-4f9d-a40f-324fb8a65150,2021-05-08,4,1964,8106bfac-e70b-4260-8f06-9c16dd6a5119
alexandriabarrera@yahoo.com,2021-04-28 12:24:24,2021-05-24,Wadsworth,Palm Woods,3bbe33c3-6618-438c-9f3a-0b3889c1565c,2021-06-05,12,2347,dec50149-af48-40b6-8a53-4017a1aa4a6b
schaeferlarry@yahoo.com,2020-10-27 21:23:48,2021-08-17,Burnt Corn,The Pink Sheet,4aca4ea9-0537-416b-bdf2-29f7127939fe,2021-08-20,3,3212,0eb8faf5-ba50-4171-a40d-72774e8cc0e6
beckmakayla@yahoo.com,2020-08-16 18:09:16,2021-05-15,Union Creek,Hotel City Lake,40b5599a-b15e-49c7-b448-e2a6fe6ef913,2021-05-18,3,1736,cd00b2a8-37ef-4ebf-be55-a1d0f5766854
samuel44@bryan.com,2020-08-18 20:27:15,2021-05-13,Bel Alton,The Pink Sheet,1f9cdd95-9e9b-4469-b3e7-28647658086b,2021-05-22,9,486,b26708f5-ab9b-460e-8fc2-193cdb325c13
smithkaren@yahoo.com,2021-03-23 06:26:16,2021-08-31,Battle Lake,Hotel City Lake,99d3b0a7-0336-45f1-bf7c-4129047e746c,2021-09-06,6,3209,d5e8f925-429f-422e-a545-2de946af217e
pbriggs@hotmail.com,2020-06-26 07:07:35,2021-06-19,Wauneta,The Pink Sheet,770cc3e1-9983-4ecf-bcc6-bac3bf9b20be,2021-06-25,6,3976,1afe2132-42f6-4b92-a2f8-0cca44c58999
christopherobrien@hotmail.com,2021-03-07 18:57:55,2021-07-07,Keeline,Carpe Diem,02746f12-ec22-4aa8-a937-69001571a7ca,2021-07-25,18,2014,21377e1e-3766-494e-bc5e-c99ab611a451
robinsonsteven@yahoo.com,2020-08-31 12:07:23,2021-06-07,Hanska,Palm Woods,e79e8972-6283-4737-9174-753aed4f9c07,2021-06-26,19,1863,e220060b-b37e-44fa-83ca-10ad738b556b
hwolf@gmail.com,2021-01-21 15:53:02,2021-06-06,Murphytown,Carpe Diem,4eaf04e6-39c3-4560-8b49-cae5fad7e91b,2021-06-20,14,709,375c922a-ab7b-4022-9279-8403bfde11b7
fowlermichael@yahoo.com,2020-12-30 14:55:39,2021-06-01,Toonerville,Carpe Diem,21d8c5b3-2059-4d09-8045-e89995bf3265,2021-06-17,16,328,5f5f717a-0a2d-444d-b037-89f7f596e7f2
xbarker@wyatt.com,2020-05-08 17:20:06,2021-07-13,Bumpus Mills,The Robe Hotel,bcf38357-5c5d-4a6f-ad54-dd80c6787e6b,2021-08-07,25,3543,b348198f-f3db-45c7-9f12-7c710bcdadb0
tinabrown@jones.com,2020-07-18 19:26:29,2021-05-16,Buckman,The Pink Sheet,1f92c3c5-128a-40d3-b68c-d4aa25642ed8,2021-05-19,3,3764,551dc025-88f1-4b94-978b-70440272bd0e
cthompson@yahoo.com,2020-09-20 14:34:48,2021-08-22,Mineral Springs,The Pink Sheet,3b360260-79c9-4be5-b877-0c5f66eb1be7,2021-09-06,15,1966,419ec70f-a231-44d2-b15c-be822cba8efe
diana91@hubbard-norman.com,2021-01-11 08:02:31,2021-06-20,Cason,The Robe Hotel,f797d102-0b6b-456c-82c2-85c8c7fb76a1,2021-07-06,16,3800,bfb4a3d0-3946-4ba8-aeff-c9f8ad5996cb
joeljames@brown-king.com,2021-03-09 20:47:05,2021-07-08,River Grove,Palm Woods,bbf28be0-e340-40ef-a0f9-4f0fde35d5da,2021-07-30,22,1548,22234235-dedc-4632-83ad-ba2ae2188f1e
mvilla@hotmail.com,2020-11-14 01:44:19,2021-05-11,Spooner,The Robe Hotel,cfc40e7b-c19b-40e3-aad3-c9230fe8fab2,2021-05-19,8,2863,9d057eae-9994-4292-995f-3e04395f18f8
allendavid@yahoo.com,2021-04-26 20:39:26,2021-08-16,King Hill,Palm Woods,1865d504-71e5-41f4-b104-a04edf09be5f,2021-09-09,24,3416,ba2b2fae-8472-413b-8c1d-84ede03b9677
michael20@craig.biz,2020-09-22 03:38:18,2021-06-27,Masontown,The Pink Sheet,f597862f-1d1c-44e4-8fc3-16511604b93d,2021-07-22,25,3092,6d560f6f-8c76-4b8e-a5f7-457faf1abd02
ishaw@green-bennett.info,2020-07-10 00:26:57,2021-07-18,Vinings,Hotel City Lake,d4a20412-e804-4368-bbb6-aa21db9b8a82,2021-08-13,26,1621,2bcec7ff-9d57-40c8-b336-67a591c50131
wallacedaniel@peterson.com,2020-06-04 10:49:42,2021-06-16,Pontoosuc,Carpe Diem,9e41d0cd-7387-4a8c-8ad2-5c256044a002,2021-07-08,22,3297,4706ef71-a58e-4851-9b80-7be6762f12a7
sampsonroberto@yahoo.com,2020-12-03 12:56:48,2021-08-05,Millburn,Palm Woods,d32b2561-d9f7-40ad-bc09-efe17efbd335,2021-08-22,17,1129,8c1d54eb-fcde-470d-a0e8-04a129c5496a
margaret36@russell.biz,2020-10-19 08:21:54,2021-07-13,Ken Caryl,Hotel City Lake,75043804-d5fa-4ada-aace-ffde3bf3a538,2021-08-06,24,2641,fc58b0b4-112b-4f04-b6a9-0dccbb0a1b5c
karen02@oliver.com,2021-04-05 02:03:00,2021-07-30,Cokeville,Hotel City Lake,882827e0-990a-4aae-b425-1f7226d8af3c,2021-08-17,18,745,76d57a33-93aa-4796-a5e7-cb4a8b22e06d
shannonjenkins@richards.com,2020-12-05 17:10:49,2021-05-05,Symsonia,Hotel City Lake,668ac050-ffbf-43b1-b01e-09e958759841,2021-05-14,9,2170,bb99acd6-408d-4ece-911c-1ed3d0842e36
traci74@gmail.com,2020-09-04 02:18:16,2021-08-14,Two Strike,Hotel City Lake,194b3c23-7e54-41a8-b03f-43163e66a8e1,2021-09-04,21,1281,cb6ce5eb-fd31-474a-a944-54ffdbef7855
barbara44@gilbert.com,2020-05-18 20:50:52,2021-06-01,Yarmouth,Palm Woods,222652ce-8e72-457a-8abd-abafbed735f7,2021-06-20,19,3659,a68933e0-0d44-4ba7-82e8-d03f9e2bebce
deanbradley@hotmail.com,2020-06-02 15:40:37,2021-06-26,Browndell,The Robe Hotel,69161d15-606e-40f3-b84a-7cad6d4b891f,2021-07-15,19,179,adab0892-d3f5-4aea-a84a-d1387b36a3c4
vegarobert@herman.com,2020-05-11 14:48:03,2021-05-27,Wurtsboro,Hotel City Lake,f0a39433-0ac8-4e03-82a1-c98be50d48b0,2021-06-24,28,882,385fe7d5-2a72-4925-b964-76372d0e0b2b
schultzholly@kim.info,2021-02-14 23:19:30,2021-05-16,Conchas,Carpe Diem,84ecea3c-e342-4f27-b989-0f8e1d32ba9a,2021-05-31,15,1260,0587bbf7-4cad-47f5-a021-a372f777e573
bethhicks@king-gonzalez.com,2020-09-25 12:27:33,2021-06-01,Osawatomie,The Robe Hotel,465f0318-2d6b-4bf3-8d44-d68dd0266c0b,2021-06-28,27,2652,ccab7d85-d727-48a3-871a-fe8e40a26174
timothytucker@hotmail.com,2021-04-06 22:41:24,2021-05-16,Valley Park,Palm Woods,d6b3e933-1830-4728-a7b0-b067d0bfc81d,2021-05-28,12,2873,baacb7a9-c483-4b57-a7b2-d131c7b5f52c
nathan31@parker-jones.org,2021-03-20 07:08:28,2021-08-14,Flying Hills,Carpe Diem,5858d0d3-8b3d-4e48-a886-6d38039f6f8b,2021-08-27,13,1270,e311b415-1fc8-48ef-95ed-4cbe48cce8bd
katiemontgomery@hotmail.com,2020-08-28 06:09:25,2021-07-12,Carrizozo,The Robe Hotel,d0a00aab-4e86-47ec-a5bd-ee1946ba9d01,2021-07-14,2,942,3e30efaa-9b64-4a20-bb0d-4756a9bb71b7
john30@hotmail.com,2020-06-02 12:52:15,2021-05-22,Williston Park,Carpe Diem,28fa6ab6-1f54-42fa-822e-9775fea39d50,2021-06-16,25,2541,f363abb0-66fb-456f-a748-85e03716d8ab
shawna79@carr.com,2020-05-08 10:38:05,2021-06-05,Guildhall,The Pink Sheet,963c9ed1-562b-440b-8c5d-b42a6bc49320,2021-07-04,29,2236,85b80166-a20a-4077-bd64-4d62c0fd42d3
clarkmary@hotmail.com,2020-08-09 19:42:51,2021-07-21,Locust Fork,Carpe Diem,92b84e9e-3a05-4534-b519-1b4995818f5d,2021-08-07,17,3539,55a5cfee-990e-4f34-86c5-ca2b1d92c2a4
woodssarah@yahoo.com,2021-01-10 17:56:14,2021-07-07,Irene,Hotel City Lake,f9eb30e7-3918-4150-8eb8-7ff6fe18f223,2021-07-17,10,1235,1073c5bc-0e6e-471f-b66c-f1c80968ff92
leemonique@hotmail.com,2021-02-02 07:05:39,2021-07-05,Fall River,The Pink Sheet,dff7e6ee-e38c-4dcc-bd35-689ba66061ba,2021-07-12,7,876,e508ccf1-ebc6-4ca4-b0f6-31f50a9c0468
ospears@gmail.com,2021-04-04 10:40:57,2021-06-23,Brownington,The Pink Sheet,5376dc8c-8bfe-48dd-baee-9dce7b34381c,2021-07-10,17,3920,0bed0883-39f1-40a7-ae19-3a87966a82b9
jbeasley@hotmail.com,2021-01-12 05:29:42,2021-05-19,Ortonville,The Robe Hotel,8e1d44f6-bba2-4ba3-9a31-5377de94618a,2021-06-13,25,3731,fc578a58-ef64-4ba6-823c-125b3ed43697
